# XHUP Flow attested input character codes (generated; do not edit by hand)
# schema: character<TAB>sound_code<TAB>shape_code<TAB>source_weight<TAB>source<TAB>status
# historical_source_repo: boomker/rime-fast-xhup
# historical_source_commit: 308d6d29c5a612fec7282923e49d3cd5453bab48
# historical_source_path: cn_dicts/flypy_chars.dict.yaml
# historical_source_blob: 3c2773335c8108bbe896b9af588d619e22045132
# historical_source_raw_sha256: 5eeda7a9976cf7d8ed1bc487bdccc02d7f423425515d814309328ff61b6b4291
# historical_source_license: LGPL-3.0
# official_oracle: data/xhup/official_char_code_oracle.tsv
# official_payload_decoded_sha256: d33e6afa77d2586c097876674ad11cb33ea834e455be4bb704e05a9f33ad7dd4
# serialization: character Unicode scalar -> sound_code -> shape_code -> source -> status
# historical_rows: 9792
# official_oracle_rows: 4
# evidence_rows: 9796
# input_characters: 8208
仁	rf	re	26	rime-fast-xhup	legacy-compatible
仂	le	rl	11	rime-fast-xhup	legacy-compatible
仃	dk	rd	4	rime-fast-xhup	legacy-compatible
仄	ze	ir	11	rime-fast-xhup	legacy-compatible
仅	jb	ry	33	rime-fast-xhup	legacy-compatible
仆	pu	rb	12	rime-fast-xhup	legacy-compatible
仇	iz	rj	18	rime-fast-xhup	legacy-compatible
仇	qq	rj	10	rime-fast-xhup	legacy-compatible
仉	vh	rj	2	rime-fast-xhup	legacy-compatible
今	jb	rv	30	rime-fast-xhup	legacy-compatible
介	jp	rl	21	rime-fast-xhup	legacy-compatible
仍	rg	rn	35	rime-fast-xhup	legacy-compatible
从	cs	rr	59	rime-fast-xhup	legacy-compatible
仑	ly	rb	12	rime-fast-xhup	legacy-compatible
仓	ch	rv	25	rime-fast-xhup	legacy-compatible
仔	zd	rz	23	rime-fast-xhup	legacy-compatible
仔	zi	rz	21	rime-fast-xhup	legacy-compatible
仕	ui	ru	19	rime-fast-xhup	legacy-compatible
他	ta	ry	69	rime-fast-xhup	legacy-compatible
仗	vh	rv	17	rime-fast-xhup	legacy-compatible
付	fu	rc	33	rime-fast-xhup	legacy-compatible
仙	xm	re	27	rime-fast-xhup	legacy-compatible
仝	ts	rg	8	rime-fast-xhup	legacy-compatible
仞	rf	rr	7	rime-fast-xhup	legacy-compatible
仟	qm	rq	12	rime-fast-xhup	legacy-compatible
仡	ge	rq	1	rime-fast-xhup	legacy-compatible
仡	ge	ry	1	rime-fast-xhup	legacy-compatible
仡	yi	rq	1	rime-fast-xhup	legacy-compatible
代	dd	ry	32	rime-fast-xhup	legacy-compatible
令	lk	rs	34	rime-fast-xhup	legacy-compatible
以	yi	vr	57	rime-fast-xhup	legacy-compatible
仨	sa	rs	15	rime-fast-xhup	legacy-compatible
仪	yi	ry	24	rime-fast-xhup	legacy-compatible
仫	mu	rm	2	rime-fast-xhup	legacy-compatible
们	mf	rm	52	rime-fast-xhup	legacy-compatible
仰	ah	re	0	rime-fast-xhup	legacy-compatible
仰	yh	re	16	rime-fast-xhup	legacy-compatible
仲	vs	rv	28	rime-fast-xhup	legacy-compatible
仳	pi	rb	3	rime-fast-xhup	legacy-compatible
仵	wu	rw	5	rime-fast-xhup	legacy-compatible
件	jm	rn	34	rime-fast-xhup	legacy-compatible
价	jp	rl	1	rime-fast-xhup	legacy-compatible
价	jx	rl	32	rime-fast-xhup	legacy-compatible
任	rf	rr	34	rime-fast-xhup	legacy-compatible
份	bb	rd	0	rime-fast-xhup	legacy-compatible
份	ff	rd	33	rime-fast-xhup	legacy-compatible
仿	fh	rf	22	rime-fast-xhup	legacy-compatible
企	qi	rv	22	rime-fast-xhup	legacy-compatible
伈	xb	rx	4	rime-fast-xhup	legacy-compatible
伉	kh	rj	3	rime-fast-xhup	legacy-compatible
伊	yi	ry	29	rime-fast-xhup	legacy-compatible
伋	ji	rj	0	rime-fast-xhup	legacy-compatible
伍	wu	rw	21	rime-fast-xhup	legacy-compatible
伎	ji	ry	9	rime-fast-xhup	legacy-compatible
伎	qi	ry	0	rime-fast-xhup	legacy-compatible
伏	fu	rq	20	rime-fast-xhup	legacy-compatible
伐	fa	rg	37	rime-fast-xhup	legacy-compatible
休	xq	rm	25	rime-fast-xhup	legacy-compatible
休	xu	rm	0	rime-fast-xhup	legacy-compatible
众	vs	rr	28	rime-fast-xhup	legacy-compatible
优	yz	ry	25	rime-fast-xhup	legacy-compatible
伙	ho	rh	14	rime-fast-xhup	legacy-compatible
会	hv	rs	64	rime-fast-xhup	legacy-compatible
会	kk	rs	7	rime-fast-xhup	legacy-compatible
伛	yu	rx	0	rime-fast-xhup	legacy-compatible
伞	sj	ru	22	rime-fast-xhup	legacy-compatible
伟	ww	rw	27	rime-fast-xhup	legacy-compatible
传	ir	rv	39	rime-fast-xhup	legacy-compatible
传	vr	rv	14	rime-fast-xhup	legacy-compatible
伢	ya	ry	9	rime-fast-xhup	legacy-compatible
伣	qm	re	0	rime-fast-xhup	legacy-compatible
伤	uh	rl	32	rime-fast-xhup	legacy-compatible
伥	ih	ri	3	rime-fast-xhup	legacy-compatible
伦	ly	rb	22	rime-fast-xhup	legacy-compatible
伧	ch	rv	2	rime-fast-xhup	legacy-compatible
伧	if	rv	2	rime-fast-xhup	legacy-compatible
伪	ww	rw	21	rime-fast-xhup	legacy-compatible
伫	vu	ra	7	rime-fast-xhup	legacy-compatible
伭	xm	ry	2	rime-fast-xhup	legacy-compatible
伭	xr	ry	0	rime-fast-xhup	legacy-compatible
伯	ba	rb	0	rime-fast-xhup	legacy-compatible
伯	bd	rb	11	rime-fast-xhup	legacy-compatible
伯	bo	rb	23	rime-fast-xhup	legacy-compatible
估	gu	rk	16	rime-fast-xhup	legacy-compatible
伲	ni	rb	3	rime-fast-xhup	legacy-compatible
伴	bj	rb	24	rime-fast-xhup	legacy-compatible
伶	lk	rs	12	rime-fast-xhup	legacy-compatible
伸	uf	ru	21	rime-fast-xhup	legacy-compatible
伺	ci	rk	3	rime-fast-xhup	legacy-compatible
伺	si	rk	8	rime-fast-xhup	legacy-compatible
似	si	rr	28	rime-fast-xhup	legacy-compatible
似	ui	rr	18	rime-fast-xhup	legacy-compatible
伽	ga	rk	15	rime-fast-xhup	legacy-compatible
伽	jx	rk	6	rime-fast-xhup	legacy-compatible
伽	qp	rk	0	rime-fast-xhup	legacy-compatible
伾	pi	rp	3	rime-fast-xhup	legacy-compatible
佁	ii	rk	0	rime-fast-xhup	legacy-compatible
佁	yi	rk	1	rime-fast-xhup	legacy-compatible
佃	dm	rt	7	rime-fast-xhup	legacy-compatible
佃	tm	rt	1	rime-fast-xhup	legacy-compatible
但	dj	ra	58	rime-fast-xhup	legacy-compatible
位	ww	rl	39	rime-fast-xhup	legacy-compatible
低	di	rd	40	rime-fast-xhup	legacy-compatible
住	vu	rv	43	rime-fast-xhup	legacy-compatible
佐	zo	rg	24	rime-fast-xhup	legacy-compatible
佑	yz	rk	18	rime-fast-xhup	legacy-compatible
体	ti	rb	32	rime-fast-xhup	legacy-compatible
何	he	rk	33	rime-fast-xhup	legacy-compatible
佖	bi	rb	2	rime-fast-xhup	legacy-compatible
佗	to	rb	7	rime-fast-xhup	legacy-compatible
佘	ue	rx	14	rime-fast-xhup	legacy-compatible
余	yu	rh	30	rime-fast-xhup	legacy-compatible
余	yu	rm	30	rime-fast-xhup	legacy-compatible
佚	dp	ru	0	rime-fast-xhup	legacy-compatible
佚	yi	ru	9	rime-fast-xhup	legacy-compatible
佛	bi	rf	0	rime-fast-xhup	legacy-compatible
佛	bo	rf	0	rime-fast-xhup	legacy-compatible
佛	fo	rf	30	rime-fast-xhup	legacy-compatible
佛	fu	rf	9	rime-fast-xhup	legacy-compatible
作	zo	rv	42	rime-fast-xhup	legacy-compatible
佝	gz	rk	2	rime-fast-xhup	legacy-compatible
佝	kz	rk	0	rime-fast-xhup	legacy-compatible
佞	nk	rn	5	rime-fast-xhup	legacy-compatible
佟	ts	rd	16	rime-fast-xhup	legacy-compatible
你	ni	rx	81	rime-fast-xhup	legacy-compatible
佢	qu	rj	7	rime-fast-xhup	legacy-compatible
