癜	dian	primary
癞	lai	primary
癣	xuan	primary
癫	dian	primary
癯	qu	primary
癸	gui	primary
登	deng	primary
白	bai	primary
百	bai	primary
癿	qie	primary
癿	bie	alt
皂	zao	primary
的	de	primary
的	di	alt
皆	jie	primary
皇	huang	primary
皈	gui	primary
皋	gao	primary
皎	jiao	primary
皑	ai	primary
皓	hao	primary
皕	bi	primary
皖	wan	primary
皙	xi	primary
皛	xiao	primary
皞	hao	primary
皤	po	primary
皦	jiao	primary
皭	jiao	primary
皮	pi	primary
皱	zhou	primary
皲	jun	primary
皴	cun	primary
皿	min	primary
盂	yu	primary
盅	zhong	primary
盆	pen	primary
盈	ying	primary
盉	he	primary
益	yi	primary
盍	he	primary
盎	ang	primary
盏	zhan	primary
盐	yan	primary
监	jian	primary
盒	he	primary
盔	kui	primary
盖	gai	primary
盖	ge	alt
盗	dao	primary
盘	pan	primary
盛	sheng	primary
盛	cheng	alt
盟	meng	primary
盥	guan	primary
盦	an	primary
目	mu	primary
盯	ding	primary
盱	xu	primary
盲	mang	primary
直	zhi	primary
盷	tian	primary
相	xiang	primary
盹	dun	primary
盼	pan	primary
盾	dun	primary
省	sheng	primary
省	xing	alt
眄	mian	primary
眇	miao	primary
眈	dan	primary
眉	mei	primary
眊	mao	primary
看	kan	primary
眍	kou	primary
眙	yi	primary
眚	sheng	primary
真	zhen	primary
眠	mian	primary
眢	yuan	primary
眦	zi	primary
眨	zha	primary
眩	xuan	primary
眬	long	primary
眭	sui	primary
眯	mi	primary
眵	chi	primary
眶	kuang	primary
眷	juan	primary
眸	mou	primary
眺	tiao	primary
眼	yan	primary
着	zhe	primary
着	zhao	alt
着	zhuo	alt
睁	zheng	primary
睃	suo	primary
睄	shao	primary
睇	di	primary
睎	xi	primary
睐	lai	primary
睑	jian	primary
睚	ya	primary
睛	jing	primary
睡	shui	primary
睢	sui	primary
督	du	primary
睥	pi	primary
睦	mu	primary
睨	ni	primary
睫	jie	primary
睬	cai	primary
睹	du	primary
睽	kui	primary
睾	gao	primary
睿	rui	primary
瞀	mao	primary
瞄	miao	primary
瞅	chou	primary
瞋	chen	primary
瞌	ke	primary
瞍	sou	primary
瞎	xia	primary
瞑	ming	primary
瞒	man	primary
瞟	piao	primary
瞠	cheng	primary
瞢	meng	primary
瞥	pie	primary
瞧	qiao	primary
瞩	zhu	primary
瞪	deng	primary
瞫	shen	primary
瞬	shun	primary
瞭	liao	primary
瞰	kan	primary
瞳	tong	primary
瞵	lin	primary
瞻	zhan	primary
瞽	gu	primary
瞿	qu	primary
矍	jue	primary
矗	chu	primary
矛	mao	primary
矜	jin	primary
矞	yu	primary
矢	shi	primary
矣	yi	primary
知	zhi	primary
矧	shen	primary
矩	ju	primary
矫	jiao	primary
矬	cuo	primary
短	duan	primary
矮	ai	primary
矰	zeng	primary
石	shi	primary
石	dan	alt
矶	ji	primary
矸	gan	primary
矻	ku	primary
矼	gang	primary
矾	fan	primary
矿	kuang	primary
砀	dang	primary
码	ma	primary
砂	sha	primary
砄	jue	primary
砆	fu	primary
砉	huo	primary
砉	hua	alt
砌	qi	primary
砍	kan	primary
砑	ya	primary
砒	pi	primary
研	yan	primary
砖	zhuan	primary
砗	che	primary
砘	dun	primary
砚	yan	primary
砜	feng	primary
砝	fa	primary
砟	zha	primary
砠	ju	primary
砣	tuo	primary
砥	di	primary
砧	zhen	primary
砫	zhu	primary
砬	la	primary
砭	bian	primary
砮	nu	primary
砰	peng	primary
破	po	primary
砵	bo	primary
砷	shen	primary
砸	za	primary
砹	ai	primary
砺	li	primary
砻	long	primary
砼	tong	primary
砾	li	primary
础	chu	primary
硁	keng	primary
硅	gui	primary
硇	nao	primary
硊	wei	primary
硊	hui	alt
硌	ge	primary
硍	xian	primary
硍	yin	alt
硎	xing	primary
硐	dong	primary
硒	xi	primary
硔	hong	primary
硔	gong	alt
硕	shuo	primary
硖	xia	primary
硗	qiao	primary
硙	wei	primary
硚	qiao	primary
硝	xiao	primary
硪	wo	primary
硫	liu	primary
硬	ying	primary
硭	mang	primary
确	que	primary
硼	peng	primary
硿	kong	primary
碃	qing	primary
碇	ding	primary
碈	min	primary
碈	hun	alt
碉	diao	primary
碌	lu	primary
碌	liu	alt
碍	ai	primary
碎	sui	primary
碏	que	primary
碑	bei	primary
碓	dui	primary
碗	wan	primary
碘	dian	primary
碚	bei	primary
碛	qi	primary
碜	chen	primary
碟	die	primary
碡	du	primary
碡	zhou	alt
碣	jie	primary
碥	bian	primary
碧	bi	primary
碨	wei	primary
碰	peng	primary
碱	jian	primary
碲	di	primary
碳	tan	primary
碴	cha	primary
碶	qi	primary
碹	xuan	primary
碾	nian	primary
磁	ci	primary
磅	bang	primary
磅	pang	alt
磉	sang	primary
磊	lei	primary
磋	cuo	primary
磏	lian	primary
磏	qian	alt
磐	pan	primary
磔	zhe	primary
磕	ke	primary
磙	gun	primary
磜	qi	primary
磡	kan	primary
磨	mo	primary
磬	qing	primary
磲	qu	primary
磴	deng	primary
磷	lin	primary
磹	tan	primary
磻	pan	primary
礁	jiao	primary
礅	dun	primary
礌	lei	primary
礓	jiang	primary
礞	meng	primary
礴	bo	primary
礵	shuang	primary
示	shi	primary
礼	li	primary
社	she	primary
祀	si	primary
祁	qi	primary
祃	ma	primary
祆	xian	primary
祇	qi	primary
祈	qi	primary
祉	zhi	primary
祊	beng	primary
祋	dui	primary
祎	yi	primary
祏	shi	primary
祐	you	primary
祓	fu	primary
祕	mi	primary
祖	zu	primary
祗	zhi	primary
祚	zuo	primary
祛	qu	primary
祜	hu	primary
祝	zhu	primary
神	shen	primary
祟	sui	primary
祠	ci	primary
祢	mi	primary
祥	xiang	primary
祧	tiao	primary
票	piao	primary
祭	ji	primary
祭	zhai	alt
祯	zhen	primary
祲	jin	primary
祷	dao	primary
祸	huo	primary
祺	qi	primary
祼	guan	primary
祾	ling	primary
禀	bing	primary
禁	jin	primary
禄	lu	primary
禅	chan	primary
禅	shan	alt
禊	xi	primary
禋	yin	primary
福	fu	primary
禒	xian	primary
禔	zhi	primary
禘	di	primary
禚	zhuo	primary
禛	zhen	primary
禤	xuan	primary
禧	xi	primary
禳	rang	primary
禹	yu	primary
禺	yu	primary
离	li	primary
禽	qin	primary
禾	he	primary
秀	xiu	primary
私	si	primary
秃	tu	primary
秆	gan	primary
秉	bing	primary
秋	qiu	primary
种	zhong	primary
种	chong	alt
科	ke	primary
秒	miao	primary
秕	bi	primary
秘	mi	primary
秘	bi	alt
租	zu	primary
秣	mo	primary
秤	cheng	primary
秦	qin	primary
秧	yang	primary
秩	zhi	primary
秫	shu	primary
秬	ju	primary
秭	zi	primary
积	ji	primary
称	cheng	primary
称	chen	alt
秸	jie	primary
移	yi	primary
秽	hui	primary
秾	nong	primary
稀	xi	primary
稂	lang	primary
稃	fu	primary
稆	lv	primary
程	cheng	primary
稌	tu	primary
稍	shao	primary
税	shui	primary
稑	lu	primary
稔	ren	primary
稗	bai	primary
稙	zhi	primary
稚	zhi	primary
稞	ke	primary
稠	chou	primary
稣	su	primary
稳	wen	primary
稷	ji	primary
稹	zhen	primary
稻	dao	primary
稼	jia	primary
稽	ji	primary
稿	gao	primary
穄	ji	primary
穆	mu	primary
穑	se	primary
穗	sui	primary
穙	pu	primary
穜	zhong	primary
穜	tong	alt
穟	sui	primary
穰	rang	primary
穴	xue	primary
究	jiu	primary
穷	qiong	primary
穸	xi	primary
穹	qiong	primary
空	kong	primary
穿	chuan	primary
窀	zhun	primary
突	tu	primary
窃	qie	primary
窄	zhai	primary
窅	yao	primary
窈	yao	primary
窊	wa	primary
窍	qiao	primary
窎	diao	primary
窑	yao	primary
窒	zhi	primary
窕	tiao	primary
窖	jiao	primary
窗	chuang	primary
窘	jiong	primary
窜	cuan	primary
窝	wo	primary
窟	ku	primary
窠	ke	primary
窣	su	primary
窥	kui	primary
窦	dou	primary
窨	xun	primary
窨	yin	alt
窬	yu	primary
窭	ju	primary
窳	yu	primary
窸	xi	primary
窿	long	primary
立	li	primary
竑	hong	primary
竖	shu	primary
竘	qu	primary
站	zhan	primary
竞	jing	primary
竟	jing	primary
章	zhang	primary
竣	jun	primary
童	tong	primary
竦	song	primary
竫	jing	primary
竭	jie	primary
端	duan	primary
竹	zhu	primary
竺	zhu	primary
竽	yu	primary
竿	gan	primary
笃	du	primary
笄	ji	primary
笆	ba	primary
笈	ji	primary
笊	zhao	primary
笋	sun	primary
笏	hu	primary
笑	xiao	primary
笔	bi	primary
笕	jian	primary
笙	sheng	primary
笛	di	primary
笞	chi	primary
笠	li	primary
笤	tiao	primary
笥	si	primary
符	fu	primary
笨	ben	primary
笪	da	primary
笫	zi	primary
第	di	primary
笮	ze	primary
笮	zuo	alt
笯	nu	primary
笱	gou	primary
笳	jia	primary
笸	po	primary
笺	jian	primary
笼	long	primary
笾	bian	primary
筀	gui	primary
筅	xian	primary
筇	qiong	primary
等	deng	primary
筋	jin	primary
筌	quan	primary
筏	fa	primary
筐	kuang	primary
筑	zhu	primary
筒	tong	primary
答	da	primary
策	ce	primary
筘	kou	primary
筚	bi	primary
筛	shai	primary
筜	dang	primary
筝	zheng	primary
筠	yun	primary
筠	jun	alt
筢	pa	primary
筤	lang	primary
筥	ju	primary
筦	guan	primary
筮	shi	primary
筱	xiao	primary
筲	shao	primary
筵	yan	primary
筶	gao	primary
筷	kuai	primary
筹	chou	primary
筻	gang	primary
筼	yun	primary
签	qian	primary
简	jian	primary
箅	bi	primary
箍	gu	primary
箐	qing	primary
箓	lu	primary
箔	bo	primary
箕	ji	primary
箖	lin	primary
算	suan	primary
箜	kong	primary
管	guan	primary
箢	yuan	primary
箦	ze	primary
箧	qie	primary
箨	tuo	primary
箩	luo	primary
箪	dan	primary
箫	xiao	primary
箬	ruo	primary
箭	jian	primary
箱	xiang	primary
箴	zhen	primary
箸	zhu	primary
篁	huang	primary
篆	zhuan	primary
篇	pian	primary
篌	hou	primary
篑	kui	primary
篓	lou	primary
篙	gao	primary
篚	fei	primary
篝	gou	primary
篡	cuan	primary
篥	li	primary
篦	bi	primary
篪	chi	primary
篮	lan	primary
篯	jian	primary
篱	li	primary
篷	peng	primary
篼	dou	primary
篾	mie	primary
簃	yi	primary
簇	cu	primary
簉	zao	primary
簋	gui	primary
簌	su	primary
簏	lu	primary
簕	le	primary
簖	duan	primary
簝	liao	primary
簟	dian	primary
簠	fu	primary
簧	huang	primary
簪	zan	primary
簰	pai	primary
簸	bo	primary
簿	bu	primary
籀	zhou	primary
籁	lai	primary
籍	ji	primary
籥	yue	primary
米	mi	primary
籴	di	primary
类	lei	primary
籼	xian	primary
籽	zi	primary
粉	fen	primary
粑	ba	primary
粒	li	primary
粕	po	primary
粗	cu	primary
粘	zhan	primary
粘	nian	alt
粜	tiao	primary
粝	li	primary
粞	xi	primary
粟	su	primary
粢	zi	primary
粤	yue	primary
粥	zhou	primary
粪	fen	primary
粮	liang	primary
粱	liang	primary
粲	can	primary
粳	jing	primary
粹	cui	primary
粼	lin	primary
粽	zong	primary
精	jing	primary
粿	guo	primary
糁	san	primary
糁	shen	alt
糅	rou	primary
糇	hou	primary
糈	xu	primary
糊	hu	primary
糌	zan	primary
糍	ci	primary
糒	bei	primary
糕	gao	primary
糖	tang	primary
糗	qiu	primary
糙	cao	primary
糜	mi	primary
糜	mei	alt
糟	zao	primary
糠	kang	primary
糨	jiang	primary
糯	nuo	primary
糵	nie	primary
系	xi	primary
系	ji	alt
紊	wen	primary
素	su	primary
索	suo	primary
紧	jin	primary
紫	zi	primary
累	lei	primary
絜	jie	primary
絜	xie	alt
絮	xu	primary
絷	zhi	primary
綦	qi	primary
綮	qi	primary
綮	qing	alt
縠	hu	primary
縢	teng	primary
縻	mi	primary
繁	fan	primary
繁	po	alt
繄	yi	primary
繇	yao	primary
繇	you	alt
纂	zuan	primary
纛	dao	primary
纠	jiu	primary
纡	yu	primary
红	hong	primary
纣	zhou	primary
纤	xian	primary
纤	qian	alt
纥	ge	primary
纥	he	alt
约	yue	primary
约	yao	alt
级	ji	primary
纨	wan	primary
纩	kuang	primary
纪	ji	primary
纫	ren	primary
纬	wei	primary
纭	yun	primary
纮	hong	primary
纯	chun	primary
纰	pi	primary
纱	sha	primary
纲	gang	primary
纳	na	primary
纴	ren	primary
纵	zong	primary
纶	lun	primary
纶	guan	alt
纷	fen	primary
纸	zhi	primary
纹	wen	primary
纺	fang	primary
纻	zhu	primary
纼	zhen	primary
纽	niu	primary
纾	shu	primary
线	xian	primary
绀	gan	primary
绁	xie	primary
绂	fu	primary
练	lian	primary
组	zu	primary
绅	shen	primary
细	xi	primary
织	zhi	primary
终	zhong	primary
绉	zhou	primary
绊	ban	primary
绋	fu	primary
绌	chu	primary
绍	shao	primary
绎	yi	primary
经	jing	primary
绐	dai	primary
绑	bang	primary
绒	rong	primary
结	jie	primary
绔	ku	primary
绕	rao	primary
绖	die	primary
绗	hang	primary
绘	hui	primary
给	gei	primary
给	ji	alt
绚	xuan	primary
绛	jiang	primary
络	luo	primary
络	lao	alt
绝	jue	primary
绞	jiao	primary
统	tong	primary
绠	geng	primary
绡	xiao	primary
绢	juan	primary
绣	xiu	primary
绤	xi	primary
绥	sui	primary
绦	tao	primary
继	ji	primary
绨	ti	primary
绩	ji	primary
绪	xu	primary
绫	ling	primary
续	xu	primary
绮	qi	primary
绯	fei	primary
绰	chuo	primary
绰	chao	alt
绱	shang	primary
绲	gun	primary
绳	sheng	primary
维	wei	primary
绵	mian	primary
绶	shou	primary
绷	beng	primary
绸	chou	primary
绹	tao	primary
绺	liu	primary
绻	quan	primary
综	zong	primary
综	zeng	alt
绽	zhan	primary
绾	wan	primary
绿	lv	primary
绿	lu	alt
缀	zhui	primary
缁	zi	primary
缂	ke	primary
缃	xiang	primary
缄	jian	primary
缅	mian	primary
缆	lan	primary
缇	ti	primary
缈	miao	primary
缉	ji	primary
缉	qi	alt
缊	yun	primary
缌	si	primary
缎	duan	primary
缐	xian	primary
缑	gou	primary
缒	zhui	primary
缓	huan	primary
缔	di	primary
缕	lv	primary
编	bian	primary
缗	min	primary
缘	yuan	primary
缙	jin	primary
缚	fu	primary
缛	ru	primary
缜	zhen	primary
缝	feng	primary
缞	cui	primary
缟	gao	primary
缠	chan	primary
缡	li	primary
缢	yi	primary
缣	jian	primary
缤	bin	primary
缥	piao	primary
缦	man	primary
缧	lei	primary
缨	ying	primary
缩	suo	primary
缩	su	alt
缪	mou	primary
缪	miao	alt
缪	miu	alt
缫	sao	primary
缬	xie	primary
缭	liao	primary
缮	shan	primary
缯	zeng	primary
缰	jiang	primary
缱	qian	primary
缲	qiao	primary
缳	huan	primary
缴	jiao	primary
缵	zuan	primary
缶	fou	primary
缸	gang	primary
缺	que	primary
罂	ying	primary
罄	qing	primary
罅	xia	primary
罍	lei	primary
罐	guan	primary
网	wang	primary
罔	wang	primary
罕	han	primary
罗	luo	primary
罘	fu	primary
罚	fa	primary
罟	gu	primary
罡	gang	primary
罢	ba	primary
罨	yan	primary
罩	zhao	primary
罪	zui	primary
置	zhi	primary
罱	lan	primary
署	shu	primary
罴	pi	primary
罶	liu	primary
罹	li	primary
罽	ji	primary
罾	zeng	primary
羁	ji	primary
羊	yang	primary
羌	qiang	primary
美	mei	primary
羑	you	primary
羓	ba	primary
羔	gao	primary
羕	yang	primary
羖	gu	primary
羚	ling	primary
羝	di	primary
羞	xiu	primary
羟	qiang	primary
羡	xian	primary
群	qun	primary
羧	suo	primary
羯	jie	primary
羰	tang	primary
羱	yuan	primary
羲	xi	primary
羸	lei	primary
羹	geng	primary
羼	chan	primary
羽	yu	primary
羿	yi	primary
翀	chong	primary
翁	weng	primary
翂	fen	primary
翃	hong	primary
翅	chi	primary
翈	xia	primary
翊	yi	primary
翌	yi	primary
翎	ling	primary
翔	xiang	primary
翕	xi	primary
翘	qiao	primary
翙	hui	primary
翚	hui	primary
翛	xiao	primary
翟	di	primary
翟	zhai	alt
翠	cui	primary
翡	fei	primary
翥	zhu	primary
翦	jian	primary
翩	pian	primary
翮	he	primary
翯	he	primary
翰	han	primary
翱	ao	primary
翳	yi	primary
翷	lin	primary
翻	fan	primary
翼	yi	primary
翾	xuan	primary
耀	yao	primary
老	lao	primary
考	kao	primary
耄	mao	primary
者	zhe	primary
耆	qi	primary
耇	gou	primary
耋	die	primary
而	er	primary
耍	shua	primary
耏	nai	primary
耏	er	alt
耐	nai	primary
耑	duan	primary
耒	lei	primary
耔	zi	primary
耕	geng	primary
耖	chao	primary
耗	hao	primary
耘	yun	primary
耙	ba	primary
耙	pa	alt
耜	si	primary
耠	huo	primary
耢	lao	primary
耤	ji	primary
耥	tang	primary
耦	ou	primary
耧	lou	primary
耨	nou	primary
耩	jiang	primary
耪	pang	primary
耰	you	primary
耱	mo	primary
耳	er	primary
耵	ding	primary
耶	ye	primary
耷	da	primary
耸	song	primary
耻	chi	primary
耽	dan	primary
耿	geng	primary
聂	nie	primary
聃	dan	primary
聆	ling	primary
聊	liao	primary
聋	long	primary
职	zhi	primary
聍	ning	primary
聒	gua	primary
聒	guo	alt
联	lian	primary
聘	pin	primary
聚	ju	primary
聩	kui	primary
聪	cong	primary
聱	ao	primary
聿	yu	primary
肃	su	primary
肄	yi	primary
肆	si	primary
肇	zhao	primary
肉	rou	primary
肋	le	primary
肋	lei	alt
肌	ji	primary
肓	huang	primary
肖	xiao	primary
肘	zhou	primary
肚	du	primary
肛	gang	primary
肝	gan	primary
肟	wo	primary
肠	chang	primary
股	gu	primary
肢	zhi	primary
肤	fu	primary
肥	fei	primary
肩	jian	primary
肪	fang	primary
肫	zhun	primary
肭	na	primary
肮	ang	primary
肯	ken	primary
肱	gong	primary
育	yu	primary
肴	yao	primary
肷	qian	primary
肸	xi	primary
肺	fei	primary
肼	jing	primary
肽	tai	primary
肾	shen	primary
肿	zhong	primary
胀	zhang	primary
胁	xie	primary
胂	shen	primary
胃	wei	primary
胄	zhou	primary
胆	dan	primary
胈	ba	primary
背	bei	primary
胍	gua	primary
胎	tai	primary
胖	pang	primary
胖	pan	alt
胗	zhen	primary
胙	zuo	primary
胚	pei	primary
胛	jia	primary
胜	sheng	primary
胝	zhi	primary
胞	bao	primary
胠	qu	primary
胡	hu	primary
胣	chi	primary
胤	yin	primary
胥	xu	primary
胧	long	primary
胨	dong	primary
胩	ka	primary
胪	lu	primary
胫	jing	primary
胬	nu	primary
胭	yan	primary
胯	kua	primary
胰	yi	primary
胱	guang	primary
胲	hai	primary
胳	ge	primary
胴	dong	primary
胶	jiao	primary
胸	xiong	primary
胺	an	primary
胼	pian	primary
能	neng	primary
脂	zhi	primary
脆	cui	primary
脉	mai	primary
脉	mo	alt
脊	ji	primary
脍	kuai	primary
脎	sa	primary
脏	zang	primary
脐	qi	primary
脑	nao	primary
脒	mi	primary
脓	nong	primary
脔	luan	primary
脖	bo	primary
脘	wan	primary
脚	jiao	primary
脞	cuo	primary
脟	lie	primary
脩	xiu	primary
脬	pao	primary
脯	pu	primary
脯	fu	alt
脱	tuo	primary
脲	niao	primary
脶	luo	primary
脸	lian	primary
脾	pi	primary
脿	biao	primary
腆	tian	primary
腈	jing	primary
腊	la	primary
腋	ye	primary
腌	yan	primary
腌	a	alt
腐	fu	primary
腑	fu	primary
腒	ju	primary
腓	fei	primary
腔	qiang	primary
腕	wan	primary
腘	guo	primary
腙	zong	primary
腚	ding	primary
腠	cou	primary
腥	xing	primary
腧	shu	primary
腨	shuan	primary
腩	nan	primary
腭	e	primary
腮	sai	primary
腯	tu	primary
腰	yao	primary
腱	jian	primary
腴	yu	primary
腹	fu	primary
腺	xian	primary
腻	ni	primary
腼	mian	primary
腽	wa	primary
腾	teng	primary
腿	tui	primary
膀	bang	primary
膀	pang	alt
膂	lv	primary
膈	ge	primary
膊	bo	primary
膏	gao	primary
膑	bin	primary
膘	biao	primary
膙	jiang	primary
膛	tang	primary
膜	mo	primary
膝	xi	primary
膦	lin	primary
膨	peng	primary
膳	shan	primary
膺	ying	primary
膻	shan	primary
膻	dan	alt
臀	tun	primary
臂	bi	primary
臂	bei	alt
臃	yong	primary
臆	yi	primary
臊	sao	primary
臌	gu	primary
臑	nao	primary
臜	za	primary
臣	chen	primary
臧	zang	primary
自	zi	primary
臬	nie	primary
臭	chou	primary
臭	xiu	alt
至	zhi	primary
致	zhi	primary
臻	zhen	primary
臼	jiu	primary
臾	yu	primary
舀	yao	primary
舁	yu	primary
舂	chong	primary
舄	xi	primary
舅	jiu	primary
舆	yu	primary
舌	she	primary
舍	she	primary
舐	shi	primary
舒	shu	primary
舔	tian	primary
舛	chuan	primary
舜	shun	primary
舞	wu	primary
舟	zhou	primary
舠	dao	primary
舢	shan	primary
舣	yi	primary
舥	pa	primary
航	hang	primary
舫	fang	primary
般	ban	primary
舭	bi	primary
舯	zhong	primary
舰	jian	primary
舱	cang	primary
舲	ling	primary
舳	zhu	primary
舴	ze	primary
舵	duo	primary
舶	bo	primary
舷	xian	primary
舸	ge	primary
船	chuan	primary
舻	lu	primary
舾	xi	primary
艄	shao	primary
艅	yu	primary
艇	ting	primary
艉	wei	primary
艋	meng	primary
艎	huang	primary
艏	shou	primary
艘	sou	primary
艚	cao	primary
艟	chong	primary
艨	meng	primary
艮	gen	primary
良	liang	primary
艰	jian	primary
色	se	primary
色	shai	alt
艳	yan	primary
艴	fu	primary
艴	bo	alt
艺	yi	primary
艽	jiao	primary
艾	ai	primary
艾	yi	alt
艿	nai	primary
节	jie	primary
芃	peng	primary
芄	wan	primary
芈	mi	primary
芊	qian	primary
芋	yu	primary
芍	shao	primary
芎	qiong	primary
芎	xiong	alt
芏	du	primary
芑	qi	primary
芒	mang	primary
芗	xiang	primary
芘	pi	primary
芘	bi	alt
芙	fu	primary
芜	wu	primary
芝	zhi	primary
芟	shan	primary
芠	wen	primary
芡	qian	primary
芣	fu	primary
芤	kou	primary
芥	jie	primary
芥	gai	alt
芦	lu	primary
芨	ji	primary
芩	qin	primary
芪	qi	primary
芫	yan	primary
芫	yuan	alt
芬	fen	primary
芭	ba	primary
芮	rui	primary
芯	xin	primary
芰	ji	primary
花	hua	primary
芳	fang	primary
芴	wu	primary
芷	zhi	primary
芸	yun	primary
芹	qin	primary
芼	mao	primary
芽	ya	primary
芾	fei	primary
芾	fu	alt
苁	cong	primary
苄	bian	primary
苇	wei	primary
苈	li	primary
苉	pi	primary
苊	e	primary
苋	xian	primary
苌	chang	primary
苍	cang	primary
苎	zhu	primary
苏	su	primary
苑	yuan	primary
苒	ran	primary
苓	ling	primary
苔	tai	primary
苕	shao	primary
苗	miao	primary
苘	qing	primary
苛	ke	primary
苜	mu	primary
苞	bao	primary
苟	gou	primary
苠	min	primary
苡	yi	primary
苣	ju	primary
苣	qu	alt
苤	pie	primary
若	ruo	primary
苦	ku	primary
苧	ning	primary
苫	shan	primary
苯	ben	primary
英	ying	primary
苴	ju	primary
苷	gan	primary
苹	ping	primary
苻	fu	primary
苾	bi	primary
茀	fu	primary
茁	zhuo	primary
茂	mao	primary
范	fan	primary
茄	jia	primary
茄	qie	alt
茅	mao	primary
茆	mao	primary
茈	ci	primary
茈	zi	alt
茉	mo	primary
茋	zhi	primary
茋	di	alt
茌	chi	primary
茎	jing	primary
茏	long	primary
茑	niao	primary
茓	xue	primary
茔	ying	primary
茕	qiong	primary
茗	ming	primary
茚	yin	primary
茛	gen	primary
茜	qian	primary
茜	xi	alt
茝	chai	primary
茧	jian	primary
茨	ci	primary
茫	mang	primary
茬	cha	primary
茭	jiao	primary
茯	fu	primary
茱	zhu	primary
茳	jiang	primary
茴	hui	primary
茵	yin	primary
茶	cha	primary
茸	rong	primary
茹	ru	primary
茺	chong	primary
茼	tong	primary
茽	zhong	primary
荀	xun	primary
荁	huan	primary
荃	quan	primary
荄	gai	primary
荆	jing	primary
荇	xing	primary
草	cao	primary
荏	ren	primary
荐	jian	primary
荑	ti	primary
荑	yi	alt
荒	huang	primary
荓	ping	primary
荔	li	primary
荖	lao	primary
荙	da	primary
荚	jia	primary
荛	rao	primary
荜	bi	primary
荞	qiao	primary
荟	hui	primary
荠	ji	primary
荠	qi	alt
荡	dang	primary
荣	rong	primary
荤	hun	primary
荥	xing	primary
荥	ying	alt
荦	luo	primary
荧	ying	primary
荨	xun	primary
荨	qian	alt
荩	jin	primary
荪	sun	primary
荫	yin	primary
荬	mai	primary
荭	hong	primary
荮	zhou	primary
药	yao	primary
荷	he	primary
荸	bi	primary
荻	di	primary
荼	tu	primary
荽	sui	primary
莅	li	primary
莆	pu	primary
莉	li	primary
莎	sha	primary
莎	suo	alt
莒	ju	primary
莓	mei	primary
莘	shen	primary
莘	xin	alt
莙	jun	primary
莛	ting	primary
莜	you	primary
莝	cuo	primary
莞	guan	primary
莞	wan	alt
莠	you	primary
莨	lang	primary
莨	liang	alt
莩	fu	primary
莪	e	primary
莫	mo	primary
莰	kan	primary
莱	lai	primary
莲	lian	primary
莳	shi	primary
莴	wo	primary
莶	xian	primary
获	huo	primary
莸	you	primary
莹	ying	primary
莺	ying	primary
莼	chun	primary
莽	mang	primary
莿	ci	primary
菀	wan	primary
菁	jing	primary
菂	di	primary
菅	jian	primary
菇	gu	primary
菉	lu	primary
菊	ju	primary
菌	jun	primary
菍	nie	primary
菏	he	primary
菔	fu	primary
菖	chang	primary
菘	song	primary
菜	cai	primary
菝	ba	primary
菟	tu	primary
菠	bo	primary
菡	han	primary
菥	xi	primary
菩	pu	primary
菪	dang	primary
菰	gu	primary
菱	ling	primary
菲	fei	primary
菹	ju	primary
菹	zu	alt
菼	tan	primary
菽	shu	primary
萁	qi	primary
萃	cui	primary
萄	tao	primary
萆	bi	primary
萋	qi	primary
萌	meng	primary
萍	ping	primary
萎	wei	primary
萏	dan	primary
萑	huan	primary
萘	nai	primary
萚	tuo	primary
萜	tie	primary
萝	luo	primary
萣	ding	primary
萤	ying	primary
营	ying	primary
萦	ying	primary
萧	xiao	primary
萨	sa	primary
萩	qiu	primary
萱	xuan	primary
萳	nan	primary
萸	yu	primary
萹	bian	primary
萼	e	primary
落	luo	primary
落	la	alt
落	lao	alt
葆	bao	primary
葎	lv	primary
葑	feng	primary
葖	tu	primary
著	zhu	primary
著	zhuo	alt
葙	xiang	primary
葚	ren	primary
葚	shen	alt
葛	ge	primary
葜	qia	primary
葡	pu	primary
董	dong	primary
葩	pa	primary
葫	hu	primary
葬	zang	primary
葭	jia	primary
葰	sui	primary
葰	jun	alt
葰	suo	alt
葱	cong	primary
葳	wei	primary
葴	zhen	primary
葵	kui	primary
葶	ting	primary
葸	xi	primary
葺	qi	primary
蒂	di	primary
蒄	guan	primary
蒇	chan	primary
蒈	kai	primary
蒉	kui	primary
蒋	jiang	primary
蒌	lou	primary
蒎	pai	primary
蒐	sou	primary
蒗	lang	primary
蒙	meng	primary
蒜	suan	primary
蒟	ju	primary
蒡	bang	primary
蒨	qian	primary
蒯	kuai	primary
蒱	pu	primary
蒲	pu	primary
蒴	shuo	primary
蒸	zheng	primary
蒹	jian	primary
蒺	ji	primary
蒻	ruo	primary
蒽	en	primary
蒿	hao	primary
蓁	zhen	primary
蓂	ming	primary
蓂	mi	alt
蓄	xu	primary
蓇	gu	primary
蓉	rong	primary
蓊	weng	primary
蓍	shi	primary
蓏	luo	primary
蓐	ru	primary
蓑	suo	primary
蓓	bei	primary
蓖	bi	primary
蓝	lan	primary
蓟	ji	primary
蓠	li	primary
蓢	lang	primary
蓣	yu	primary
蓥	ying	primary
蓦	mo	primary
蓬	peng	primary
蓰	xi	primary
蓼	liao	primary
蓿	xu	primary
蔀	bu	primary
蔃	qiang	primary
蔈	biao	primary
蔈	piao	alt
蔊	han	primary
蔌	su	primary
蔑	mie	primary
蔓	man	primary
蔓	wan	alt
蔗	zhe	primary
蔚	wei	primary
蔚	yu	alt
