迤	辶 也	辶 丿 一 也	yǐ yí
迥	辶 口	辶 冂 口	jiǒng
迦	辶 口	辶 力 口	jiā
迨	辶 口	辶 厶 口	dài
迩	辶 小	辶 ⺈ 小	ěr
迪	辶 由	辶 由	dí
迫	辶 白	辶 白	pò pǎi
迭	辶 失	辶 失	dié
迮	辶 乍	辶 乍	zé
述	辶 术	辶 术	shù
迳	辶 工	辶 乛 丶 工	jìng
迷	辶 米	辶 米	mí
迸	辶 开	辶 丷 开	bèng
迹	辶 丶	辶 亠 丿 丨 丿 丶	jì
迺	辶 西	辶 西	nǎi
追	辶 㠯	辶 丿 㠯	zhuī
退	辶 艮	辶 艮	tuì
送	辶 天	辶 丷 天	sòng
适	辶 口	辶 千 口	shì
逃	辶 丶	辶 儿 冫 丿 丶	táo
逄	辶 丨	辶 夂 一 乛 丨	páng
逅	辶 口	辶 丿 丿 一 口	hòu
逆	辶 丿	辶 丷 一 乛 丨 丿	nì
选	辶 儿	辶 ⺧ 儿	xuǎn
逊	辶 小	辶 子 小	xùn
逋	辶 甫	辶 甫	bū
逍	辶 月	辶 ⺌ 月	xiāo
透	辶 乃	辶 禾 乃	tòu
逐	辶 豕	辶 豕	zhú
逑	辶 求	辶 求	qiú
递	辶 丿	辶 丷 乛 一 乛 丨 丿	dì
途	辶 余下	辶 人 余下	tú
逖	辶 火	辶 犭 火	tì
逗	辶 一	辶 一 口 丷 一	dòu
通	辶 用	辶 龴 用	tōng
逛	辶 王	辶 犭 王	guàng
逝	辶 斤	辶 扌 斤	shì
逞	辶 王	辶 口 王	chěng
速	辶 束	辶 束	sù
造	辶 口	辶 ⺧ 口	zào
逡	辶 夂	辶 厶 八 夂	qūn
逢	辶 丰	辶 夂 丰	féng
逦	辶 丽	辶 丽	lǐ
逭	辶 㠯	辶 宀 㠯	huàn
逮	辶 ㄟ	辶 乛 一 一 丨 冫 丿 ㄟ	dài dǎi
逯	辶 氺	辶 彐 氺	lù
逴	辶 十	辶 丨 一 日 十	chuō
逵	辶 土	辶 土 八 土	kuí
逶	辶 女	辶 禾 女	wēi
逸	辶 丶	辶 ⺈ 丨 乛 一 丿 乛 丶	yì
逻	辶 夕	辶 罒 夕	luó
逼	辶 田	辶 一 口 田	bī
逾	辶 刂	辶 人 一 月 刂	yú
遁	辶 目	辶 丿 丿 十 目	dùn
遂	辶 豕	辶 丷 豕	suì suí
遄	辶 而	辶 山 而	chuán
遆	辶 巾	辶 亠 丷 冖 巾	tí
遇	辶 禺	辶 禺	yù
遍	辶 艹	辶 户 冂 艹	biàn
遏	辶 乛	辶 日 勹 人 乛	è
遐	辶 又	辶 乛 一 丨 一 一 乛 一 又	xiá
遑	辶 王	辶 白 王	huáng
遒	辶 酉	辶 丷 酉	qiú
道	辶 自	辶 丷 一 自	dào
遗	辶 人	辶 中 一 冂 人	yí
遘	辶 冉	辶 一 一 丨 丨 一 冉	gòu
遛	辶 田	辶 丿 乛 丶 刀 田	liù
遝	辶 丶	辶 罒 丨 丿 丿 丶 丶	tà
遢	辶 习	辶 日 习 习	tà
遣	辶 㠯	辶 中 一 㠯	qiǎn
遥	辶 缶	辶 丿 ⺍ 缶	yáo
遨	辶 攵	辶 龶 乛 丿 攵	áo
遭	辶 日	辶 一 丨 乛 一 丨 丨 一 日	zāo
遮	辶 灬	辶 广 廿 灬	zhē
遴	辶 丨	辶 米 夕 一 乛 丨	lín
遵	辶 寸	辶 丷 酉 寸	zūn
遹	辶 口	辶 龴 乛 丨 丿 冂 八 口	yù
遽	辶 豕	辶 虍 豕	jù
避	辶 十	辶 尸 口 立 十	bì
邀	辶 攵	辶 白 方 攵	yāo
邂	辶 牛	辶 ⺈ 用 刀 牛	xiè
邃	辶 豕	辶 宀 八 丷 豕	suì
邈	辶 儿	辶 豸 白 儿	miǎo
邋	辶 乛	辶 乛 乛 乛 囗 乂 乛 丶 丶 乛 丶 丶 乛	lā
邑	口 巴	口 巴	yì
邓	又 阝	又 阝	dèng
邕	乛 巴	乛 乛 乛 口 巴	yōng
邗	干 阝	干 阝	hán
邘	于 阝	于 阝	yú
邙	亡 阝	亡 阝	máng
邛	工 阝	工 阝	qióng
邝	广 阝	广 阝	kuàng
邠	八 阝	八 刀 阝	bīn
邡	方 阝	方 阝	fāng
邢	开 阝	开 阝	xíng
那	乛 阝	乛 一 一 丿 阝	nà nǎ nèi nā
邦	寿上 阝	寿上 阝	bāng
邨	屯 阝	屯 阝	cūn
邪	牙 阝	牙 阝	xié yá yé yú xú
邬	乌 阝	乌 阝	wū
邮	由 阝	由 阝	yóu
邯	甘 阝	甘 阝	hán
邰	厶 阝	厶 口 阝	tái
邱	丘 阝	丘 阝	qiū
邲	必 阝	必 阝	bì
邳	丕 阝	丕 阝	pī
邴	丙 阝	丙 阝	bǐng
邵	刀 阝	刀 口 阝	shào
邶	丨 阝	丨 一 一 匕 阝	bèi
邸	氐 阝	氐 阝	dǐ
邹	⺈ 阝	⺈ 彐 阝	zōu
邺	业 阝	业 阝	yè
邻	人 阝	人 丶 龴 阝	lín
邽	土 阝	土 土 阝	guī
邾	朱 阝	朱 阝	zhū
邿	土 阝	土 寸 阝	shī
郁	𠂇 阝	𠂇 月 阝	yù
郃	人 阝	人 一 口 阝	hé
郄	乂 阝	乂 𠂇 厶 阝	qiè
郅	一 阝	一 厶 土 阝	zhì
郇	勹 阝	勹 日 阝	xún huán
郈	丿 阝	丿 丿 一 口 阝	hòu
郊	亠 阝	亠 八 乂 阝	jiāo
郎	丶 阝	丶 即左 阝	láng
郏	夹 阝	夹 阝	jiá
郐	人 阝	人 二 厶 阝	kuài
郑	丷 阝	丷 天 阝	zhèng
郓	冖 阝	冖 车 阝	yùn
郗	乂 阝	乂 𠂇 巾 阝	xī
郚	五 阝	五 口 阝	wú
郛	丿 阝	丿 ⺍ 子 阝	fú
郜	⺧ 阝	⺧ 口 阝	gào
郝	土 阝	土 丿 丨 丿 丶 阝	hǎo
郡	尹 阝	尹 口 阝	jùn
郢	口 阝	口 王 阝	yǐng
郤	八 阝	八 人 口 阝	xì
郦	丽 阝	丽 阝	lì zhí
郧	口 阝	口 冂 人 阝	yún
部	立 阝	立 口 阝	bù
郪	一 阝	一 乛 一 一 丨 女 阝	qī
郫	丿 阝	丿 丨 乛 一 一 丿 十 阝	pí
郬	龶 阝	龶 月 阝 小	qīng
郭	亠 阝	亠 口 子 阝	guō
郯	火 阝	火 火 阝	tán
郴	木 阝	木 木 阝	chēn
郸	丷 阝	丷 丨 乛 一 一 一 丨 阝	dān
都	耂 阝	耂 日 阝	dū dōu
郾	匚 阝	匚 日 女 阝	yǎn
郿	乛 阝	乛 丨 一 丿 目 阝	méi
鄀	艹 阝	艹 𠂇 口 阝	ruò
鄂	口 阝	口 口 亏 阝	è
鄃	人 阝	人 一 月 刂 阝	shū
鄄	西 阝	西 土 阝	juàn
鄅	禹 阝	禹 阝	yǔ
鄌	广 阝	广 乛 一 一 丨 口 阝	táng
鄑	亚 阝	亚 日 阝	zī
鄗	亠 阝	亠 口 冂 口 阝	hào
鄘	广 阝	广 乛 一 一 丨 乛 一 一 丨 阝	yōng
鄙	口 阝	口 十 囗 口 阝	bǐ
鄚	艹 阝	艹 日 大 阝	mào
鄜	广 阝	广 乛 丨 丨 一 比左 匕 阝	fū
鄞	廿 阝	廿 丨 乛 一 一 一 丨 一 阝	yín
鄠	雨 阝	雨 亏 阝	hù
鄢	正 阝	正 一 乛 灬 阝	yān
鄣	立 阝	立 日 十 阝	zhāng
鄫	丷 阝	丷 囗 ⺌ 日 阝	zēng
鄯	羊 阝	羊 丶 丿 一 口 阝	shàn
鄱	丿 阝	丿 米 田 阝	pó
鄹	耳 阝	耳 又 亻 丿 丿 丿 ㄟ 阝	zōu
酂	⺧ 阝	⺧ 儿 ⺧ 儿 冂 人 阝	zàn
酃	雨 阝	雨 口 口 口 阝	líng
酅	山 阝	山 亻 亠 龶 冂 八 口 阝	xī
酆	山 阝	山 丰 丰 一 口 丷 一 阝	fēng
酉	西 一	西 一	yǒu
酊	酉 丁	酉 丁	dīng
酋	丷 酉	丷 酉	qiú
酌	酉 勺	酉 勺	zhuó
配	酉 己	酉 己	pèi
酎	酉 寸	酉 寸	zhòu
酏	酉 也	酉 也	yǐ
酐	酉 干	酉 干	gān
酒	氵 酉	氵 酉	jiǔ
酗	酉 凵	酉 乂 凵	xù
酚	酉 刀	酉 八 刀	fēn
酝	酉 厶	酉 二 厶	yùn
酞	酉 太	酉 太	tài
酡	酉 匕	酉 宀 匕	tuó
酢	酉 乍	酉 乍	zuò
酣	酉 甘	酉 甘	hān
酤	酉 口	酉 十 口	gū
酥	酉 禾	酉 禾	sū
酦	酉 丶	酉 乛 丿 又 丶	pō
酩	酉 口	酉 夕 口	mǐng
酪	酉 口	酉 夂 口	lào
酬	酉 州	酉 州	chóu
酮	酉 口	酉 冂 一 口	tóng
酯	酉 日	酉 匕 日	zhǐ
酰	酉 儿	酉 ⺧ 儿	xiān
酱	冫 酉	冫 丨 夕 酉	jiàng
酲	酉 王	酉 口 王	chéng
酴	酉 余下	酉 人 余下	tú
酵	酉 子	酉 耂 子	jiào
酶	酉 母	酉 丿 一 母	méi
酷	酉 口	酉 ⺧ 口	kù
酸	酉 夂	酉 厶 八 夂	suān
酹	酉 寸	酉 丿 ⺍ 寸	lèi
酺	酉 甫	酉 甫	pú
酽	酉 严	酉 严	yàn
酾	酉 丽	酉 丽	shī shāi
酿	酉 良	酉 良	niàng
醅	酉 口	酉 立 口	pēi
醇	酉 子	酉 亠 口 子	chún
醉	酉 十	酉 亠 人 人 十	zuì
醋	酉 日	酉 艹 一 日	cù
醌	酉 匕	酉 日 比左 匕	kūn
醍	酉 人	酉 日 一 丨 一 人	tí tǐ
醐	酉 月	酉 十 口 月	hú
醑	酉 月	酉 乛 丨 一 人 月	xǔ
醒	酉 生	酉 日 生	xǐng
醚	酉 辶	酉 米 辶	mí
醛	酉 王	酉 艹 人 王	quán
醢	酉 皿	酉 𠂇 口 皿	hǎi
醨	酉 丶	酉 亠 乂 凵 丨 乛 乛 丶	lí
醪	酉 丿	酉 习 习 人 丿 丿 丿	láo
醭	酉 ㄟ	酉 业 ⺶ ㄟ	bú
醮	酉 灬	酉 亻 亠 龶 灬	jiào
醯	酉 皿	酉 亠 厶 丿 丨 乛 皿	xī
醴	酉 一	酉 曲 一 口 丷 一	lǐ
醵	酉 豕	酉 虍 豕	jù
醺	酉 灬	酉 丿 一 丨 乛 丶 丿 一 丨 一 一 灬	xūn
醾	酉 米	酉 广 木 木 米	mí
釆	丿 米	丿 米	biàn
采	丿 木	丿 ⺍ 木	cǎi cài
釉	丿 由	丿 米 由	yòu
释	丿 丨	丿 米 又 一 一 丨	shì
里	丨 一	丨 乛 一 一 丨 一 一	lǐ
重	丿 一	丿 一 丨 乛 一 一 丨 一 一	zhòng chóng
野	里 丨	里 龴 乛 丨	yě
量	日 里	日 一 里	liáng liàng liang
釐	未 里	未 攵 厂 里	lí xǐ xī
金	人 一	人 干 丶 丿 一	jīn
釜	八 一	八 乂 干 丶 丿 一	fǔ
鉴	丨 金	丨 丨 丿 一 丶 金	jiàn
銎	工 金	工 凡 金	qióng
銮	亠 金	亠 丨 丨 丿 丶 金	luán
鋆	土 金	土 勹 冫 金	yún
鋈	氵 金	氵 夭 金	wù
錾	车 金	车 斤 金	zàn
鍪	龴 金	龴 乛 丨 丿 攵 金	móu
鎏	氵 金	氵 亠 厶 丿 丨 乛 金	liú
鏊	龶 金	龶 乛 丿 攵 金	ào
鏖	广 金	广 乛 丨 丨 一 比左 匕 金	áo
鐾	尸 金	尸 口 立 十 金	bèi
鑫	金 金	金 金 金	xīn
钆	钅 乛	钅 乛	gá
钇	钅 乛	钅 乛	yǐ
针	钅 十	钅 十	zhēn
钉	钅 丁	钅 丁	dīng dìng
钊	钅 刂	钅 刂	zhāo
钋	钅 卜	钅 卜	pō
钌	钅 了	钅 了	liǎo liào
钍	钅 土	钅 土	tǔ
钎	钅 千	钅 千	qiān
钏	钅 川	钅 川	chuàn
钐	钅 丿	钅 丿 丿 丿	shān shàn
钒	钅 凡	钅 凡	fán
钓	钅 勺	钅 勺	diào
钔	钅 门	钅 门	mén
钕	钅 女	钅 女	nǚ
钖	钅 丿	钅 乛 丿 丿	yáng
钗	钅 叉	钅 叉	chāi
钘	钅 开	钅 开	xíng
钙	钅 丐	钅 丐	gài
钚	钅 不	钅 不	bù
钛	钅 太	钅 太	tài
钜	钅 巨	钅 巨	jù
钝	钅 屯	钅 屯	dùn
钞	钅 少	钅 少	chāo
钟	钅 中	钅 中	zhōng
钠	钅 内	钅 内	nà
钡	钅 人	钅 冂 人	bèi
钢	钅 乂	钅 冂 乂	gāng gàng
钣	钅 又	钅 丿 丿 又	bǎn
钤	钅 乛	钅 人 丶 乛	qián
钥	钅 月	钅 月	yuè yào
钦	钅 人	钅 ⺈ 人	qīn
钧	钅 冫	钅 勹 冫	jūn
钨	钅 乌	钅 乌	wū
钩	钅 厶	钅 勹 厶	gōu
钪	钅 几	钅 亠 几	kàng
钫	钅 方	钅 方	fāng
钬	钅 火	钅 火	huǒ
钭	钅 十	钅 丶 丶 十	dǒu
钮	钅 丑	钅 丑	niǔ
钯	钅 巴	钅 巴	bǎ pá
钰	钅 玉	钅 玉	yù
钱	钅 戋	钅 戋	qián
钲	钅 正	钅 正	zhēng zhèng
钳	钅 甘	钅 甘	qián
钴	钅 口	钅 十 口	gǔ
钵	钅 本	钅 本	bō
钷	钅 口	钅 匚 口	pǒ
钹	钅 丶	钅 𠂇 又 丶	bó
钺	钅 乛	钅 戈 乛	yuè
钻	钅 口	钅 丨 一 口	zuān zuàn
钼	钅 目	钅 目	mù
钽	钅 一	钅 日 一	tǎn
钾	钅 甲	钅 甲	jiǎ
钿	钅 田	钅 田	diàn tián
铀	钅 由	钅 由	yóu
铁	钅 失	钅 失	tiě
铂	钅 白	钅 白	bó
铃	钅 龴	钅 人 丶 龴	líng
铄	钅 乐	钅 乐	shuò
铅	钅 口	钅 几 口	qiān yán
铆	钅 卩	钅 丿 乛 丿 卩	mǎo
铈	钅 巾	钅 亠 巾	shì
铉	钅 幺	钅 亠 幺	xuàn
铊	钅 匕	钅 宀 匕	tā tuó
铋	钅 必	钅 必	bì
铌	钅 匕	钅 尸 匕	ní
铍	钅 又	钅 乛 丿 丨 又	pí pī
铎	钅 丨	钅 又 一 一 丨	duó
铏	钅 刂	钅 开 刂	xíng
铐	钅 乛	钅 耂 一 乛	kào
铑	钅 匕	钅 耂 匕	lǎo
铒	钅 耳	钅 耳	ěr
铕	钅 月	钅 𠂇 月	yǒu
铖	钅 成	钅 成	chéng
铗	钅 夹	钅 夹	jiá
铘	钅 阝	钅 牙 阝	yé
铙	钅 兀	钅 一 乛 丿 兀	náo
铚	钅 土	钅 一 厶 土	zhì
铛	钅 彐	钅 ⺌ 彐	dāng chēng
铜	钅 口	钅 冂 一 口	tóng
铝	钅 口	钅 口 口	lǚ
铞	钅 巾	钅 口 巾	diào
铟	钅 大	钅 囗 大	yīn
铠	钅 己	钅 山 己	kǎi
铡	钅 刂	钅 冂 人 刂	zhá
铢	钅 朱	钅 朱	zhū
铣	钅 儿	钅 ⺧ 儿	xiǎn xǐ
铤	钅 廴	钅 壬 廴	tǐng dìng
铥	钅 厶	钅 丿 土 厶	diū
铧	钅 十	钅 亻 匕 十	huá
铨	钅 王	钅 人 王	quán
铩	钅 朩	钅 乂 朩	shā
铪	钅 口	钅 人 一 口	hā
铫	钅 丶	钅 儿 冫 丿 丶	diào yáo
铬	钅 口	钅 夂 口	gè
铭	钅 口	钅 夕 口	míng
铮	钅 丨	钅 ⺈ 乛 一 一 丨	zhēng
铯	钅 巴	钅 ⺈ 巴	sè
铰	钅 乂	钅 亠 八 乂	jiǎo
铱	钅 𧘇	钅 亠 𧘇	yī
铲	钅 产	钅 产	chǎn
铳	钅 儿	钅 亠 厶 儿	chòng
铴	钅 丿	钅 氵 乛 丿 丿	tàng tāng
铵	钅 女	钅 宀 女	ǎn
银	钅 艮	钅 艮	yín
铷	钅 口	钅 女 口	rú
铸	钅 寸	钅 寿上 寸	zhù
铹	钅 力	钅 艹 冖 力	láo
铺	钅 甫	钅 甫	pū pù
铻	钅 口	钅 五 口	wú
铼	钅 来	钅 来	lái
铽	钅 心	钅 弋 心	tè
链	钅 辶	钅 车 辶	liàn
铿	钅 土	钅 丨 丨 又 土	kēng
销	钅 月	钅 ⺌ 月	xiāo
锁	钅 人	钅 ⺌ 冂 人	suǒ
锂	钅 里	钅 里	lǐ
锃	钅 王	钅 口 王	zèng
锄	钅 力	钅 且 力	chú
锅	钅 内	钅 口 内	guō
锆	钅 口	钅 ⺧ 口	gào
锇	钅 我	钅 我	é
锈	钅 乃	钅 禾 乃	xiù
锉	钅 土	钅 人 人 土	cuò
锊	钅 寸	钅 丿 ⺍ 寸	lüè
锋	钅 丰	钅 夂 丰	fēng
锌	钅 十	钅 立 十	xīn
锍	钅 乛	钅 亠 厶 丿 丨 乛	liǔ
锎	钅 开	钅 门 开	kāi
锏	钅 日	钅 门 日	jiǎn
锐	钅 儿	钅 丷 口 儿	ruì
锑	钅 丿	钅 丷 乛 一 乛 丨 丿	tī
锒	钅 良	钅 良	láng
锓	钅 又	钅 彐 冖 又	qǐn
锔	钅 口	钅 尸 乛 口	jū
锕	钅 口	钅 阝 丁 口	ā
锖	钅 月	钅 龶 月	qiāng
锗	钅 日	钅 耂 日	zhě
锘	钅 口	钅 艹 𠂇 口	nuò
错	钅 日	钅 艹 一 日	cuò
锚	钅 田	钅 艹 田	máo
锛	钅 廾	钅 大 十 廾	bēn
锜	钅 口	钅 大 丁 口	qí
锝	钅 寸	钅 日 一 寸	dé
锞	钅 果	钅 果	kè
锟	钅 匕	钅 日 比左 匕	kūn
锡	钅 勿	钅 日 勿	xī
锢	钅 口	钅 囗 十 口	gù
锣	钅 夕	钅 罒 夕	luó
锤	钅 垂	钅 垂	chuí
锥	钅 龶	钅 亻 亠 龶	zhuī
锦	钅 巾	钅 白 巾	jǐn
锧	钅 人	钅 丿 丿 十 冂 人	zhì
锨	钅 人	钅 斤 ⺈ 人	xiān
锩	钅 乛	钅 龹 乛 乛	juǎn
锪	钅 心	钅 勿 心	huò
锫	钅 口	钅 立 口	péi
锬	钅 火	钅 火 火	tán
锭	钅 人	钅 宀 一 丨 一 人	dìng
键	钅 廴	钅 聿 廴	jiàn
锯	钅 口	钅 尸 十 口	jù
锰	钅 皿	钅 子 皿	měng
锱	钅 田	钅 乛 乛 乛 田	zī
锲	钅 大	钅 丰 刀 大	qiè
锳	钅 央	钅 艹 央	yāng
锴	钅 白	钅 比左 匕 白	kǎi
锵	钅 寸	钅 冫 丨 夕 寸	qiāng
锶	钅 心	钅 田 心	sī
锷	钅 亏	钅 口 口 亏	è
锸	钅 臼	钅 千 臼	chā
锹	钅 火	钅 禾 火	qiāo
锺	钅 重	钅 重	zhōng
锻	钅 又	钅 丿 丨 一 一 一 几 又	duàn
锼	钅 又	钅 丿 丨 一 乛 一 一 丨 又	sōu
锽	钅 王	钅 白 王	huáng
锾	钅 又	钅 丿 ⺍ 一 𠂇 又	huán
锿	钅 𧘇	钅 亠 口 𧘇	āi
镀	钅 又	钅 广 廿 又	dù
镁	钅 大	钅 ⺷ 大	měi
镂	钅 女	钅 米 女	lòu
镃	钅 幺	钅 丷 一 幺 幺	zī
镄	钅 人	钅 弗 冂 人	fèi
镅	钅 目	钅 乛 丨 一 丿 目	méi
镆	钅 大	钅 艹 日 大	mò
镇	钅 八	钅 十 具上 八	zhèn
镈	钅 寸	钅 甫 寸	bó
镉	钅 丨	钅 一 口 冂 丷 一 丨	gé lì
镊	钅 又	钅 耳 又 又	niè
镋	钅 儿	钅 ⺌ 冖 口 儿	tǎng
镌	钅 乃	钅 亻 亠 龶 乃	juān
镍	钅 木	钅 自 木	niè
镎	钅 手	钅 人 一 口 手	ná
镏	钅 田	钅 丿 乛 丶 刀 田	liú liù
镐	钅 口	钅 亠 口 冂 口	gǎo
镑	钅 方	钅 亠 丷 冖 方	bàng
镒	钅 皿	钅 丷 一 八 皿	yì
镓	钅 豕	钅 宀 豕	jiā
镔	钅 八	钅 宀 丘 八	bīn
镕	钅 口	钅 宀 八 人 口	róng
镖	钅 小	钅 西 二 小	biāo
镗	钅 土	钅 ⺌ 冖 口 土	tāng
镘	钅 又	钅 日 罒 又	màn
镚	钅 月	钅 山 月 月	bèng
镛	钅 丨	钅 广 乛 一 一 丨 乛 一 一 丨	yōng
镜	钅 儿	钅 立 日 儿	jìng
镝	钅 口	钅 亠 丷 冂 十 口	dí
镞	钅 矢	钅 方 丿 一 矢	zú
镠	钅 丿	钅 习 习 人 丿 丿 丿	liú
镡	钅 十	钅 西 日 十	xín
镢	钅 人	钅 厂 丷 一 乛 丨 丿 ⺈ 人	jué
镣	钅 小	钅 大 丶 丿 日 小	liào
镤	钅 ㄟ	钅 业 ⺶ ㄟ	pú
镥	钅 日	钅 鱼 日	lǔ
镦	钅 攵	钅 亠 口 子 攵	duī dūn
镧	钅 柬	钅 门 柬	lán
镨	钅 日	钅 丷 亚 日	pǔ
镩	钅 串	钅 宀 八 串	cuān
镪	钅 虫	钅 弓 口 虫	qiǎng qiāng
镫	钅 一	钅 乛 丶 丿 丿 ㄟ 一 口 丷 一	dèng
镬	钅 又	钅 艹 亻 亠 龶 又	huò
镭	钅 田	钅 雨 田	léi
镮	钅 𧘇	钅 罒 一 口 𧘇	huán
镯	钅 虫	钅 罒 勹 虫	zhuó
镰	钅 ㄟ	钅 广 丷 一 乛 一 一 丨 丨 丿 ㄟ	lián
镱	钅 心	钅 立 日 心	yì
镲	钅 小	钅 宀 丿 乛 丶 丶 二 小	chǎ
镳	钅 灬	钅 广 乛 丨 丨 一 比左 匕 灬	biāo
镴	钅 乛	钅 乛 乛 乛 囗 乂 乛 丶 丶 乛 丶 丶 乛	là
镵	钅 丶	钅 ⺈ 口 比左 匕 ⺈ 丨 乛 一 丿 乛 丶	chán
镶	钅 𧘇	钅 亠 口 口 一 一 丨 丨 一 𧘇	xiāng
长	丿 ㄟ	丿 一 乛 ㄟ	cháng zhǎng
閪	门 西	门 西	hāi
门	丶 乛	丶 丨 乛	mén
闩	门 一	门 一	shuān
闪	门 人	门 人	shǎn
闫	门 三	门 三	yán
闭	门 才	门 才	bì
问	门 口	门 口	wèn
闯	门 马	门 马	chuǎng
闰	门 王	门 王	rùn
闱	门 韦	门 韦	wéi
闲	门 木	门 木	xián
闳	门 厶	门 𠂇 厶	hóng
间	门 日	门 日	jiān jiàn
闵	门 文	门 文	mǐn
闶	门 几	门 亠 几	kàng kāng
闷	门 心	门 心	mèn mēn
闸	门 甲	门 甲	zhá
闹	门 巾	门 亠 巾	nào
闺	门 土	门 土 土	guī
闻	门 耳	门 耳	wén
闼	门 辶	门 大 辶	tà
闽	门 虫	门 虫	mǐn
闾	门 口	门 口 口	lǘ
闿	门 己	门 山 己	kǎi
阀	门 戈	门 亻 戈	fá
阁	门 口	门 夂 口	gé
阂	门 人	门 亠 乛 丿 人	hé
阃	门 木	门 囗 木	kǔn
阄	门 乛	门 ⺈ 丨 乛 一 一 乛	jiū
阅	门 儿	门 丷 口 儿	yuè
阆	门 良	门 良	làng
阇	门 日	门 耂 日	dū
阈	门 一	门 戈 口 一	yù
阉	门 电	门 大 电	yān
阊	门 日	门 日 日	chāng
阋	门 儿	门 臼 儿	xì
阌	门 又	门 丿 ⺍ 冖 又	wén
阍	门 日	门 氏 日	hūn
阎	门 臼	门 ⺈ 臼	yán
阏	门 丶	门 方 人 丶 丶	è yān
阐	门 丨	门 丷 丨 乛 一 一 一 丨	chǎn
阑	门 柬	门 柬	lán
阒	门 犬	门 目 犬	qù
阔	门 口	门 氵 千 口	kuò
阕	门 天	门 乛 丶 丿 丿 ㄟ 天	què
阖	门 皿	门 土 厶 皿	hé
阗	门 八	门 十 具上 八	tián
阘	门 习	门 日 习 习	tà
阙	门 人	门 丷 一 乛 丨 丿 ⺈ 人	què
阚	门 攵	门 乛 耳 攵	kàn
阜	丿 十	丿 㠯 十	fù
队	阝 人	阝 人	duì
阡	阝 千	阝 千	qiān
阪	阝 又	阝 丿 丿 又	bǎn
阮	阝 儿	阝 二 儿	ruǎn
阱	阝 井	阝 井	jǐng
防	阝 方	阝 方	fáng
阳	阝 日	阝 日	yáng
阴	阝 月	阝 月	yīn
阵	阝 车	阝 车	zhèn
阶	阝 丨	阝 人 丿 丨	jiē
阻	阝 且	阝 且	zǔ
阼	阝 乍	阝 乍	zuò
阽	阝 口	阝 丨 一 口	diàn
阿	阝 口	阝 丁 口	ā ē
陀	阝 匕	阝 宀 匕	tuó
陂	阝 又	阝 乛 丿 丨 又	bēi pí pō
附	阝 寸	阝 亻 寸	fù
际	阝 小	阝 二 小	jì
陆	阝 击	阝 击	lù
陇	阝 龙	阝 龙	lǒng
陈	阝 东	阝 东	chén
陉	阝 工	阝 乛 丶 工	xíng
陋	阝 乛	阝 丙 乛	lòu
陌	阝 百	阝 百	mò
降	阝 丨	阝 夂 一 乛 丨	jiàng xiáng
陎	阝 朱	阝 朱	shū
限	阝 艮	阝 艮	xiàn
陑	阝 而	阝 而	ér
陔	阝 人	阝 亠 乛 丿 人	gāi
陕	阝 夹	阝 夹	shǎn
陛	阝 土	阝 比左 匕 土	bì
陞	阝 土	阝 升 土	shēng
陟	阝 丿	阝 止 丨 丿 丿	zhì
陡	阝 人	阝 土 丨 一 人	dǒu
院	阝 儿	阝 宀 二 儿	yuàn
除	阝 余下	阝 人 余下	chú
陧	阝 土	阝 日 土	niè
陨	阝 人	阝 口 冂 人	yǔn
险	阝 一	阝 人 一 ⺍ 一	xiǎn
陪	阝 口	阝 立 口	péi
陬	阝 又	阝 耳 又	zōu
陲	阝 垂	阝 垂	chuí
陴	阝 十	阝 丿 丨 乛 一 一 丿 十	pī
陵	阝 夂	阝 土 八 夂	líng
陶	阝 缶	阝 勹 缶	táo
陷	阝 臼	阝 ⺈ 臼	xiàn
隃	阝 刂	阝 人 一 月 刂	shù
隅	阝 禺	阝 禺	yú
隆	阝 生	阝 夂 一 生	lóng
隈	阝 ㄟ	阝 田 一 乛 丿 ㄟ	wēi
隋	阝 月	阝 𠂇 工 月	suí
隍	阝 王	阝 白 王	huáng
随	阝 辶	阝 𠂇 月 辶	suí
隐	阝 心	阝 ⺈ 彐 心	yǐn yìn
隔	阝 丨	阝 一 口 冂 丷 一 丨	gé
隗	阝 鬼	阝 鬼	wěi kuí
隘	阝 皿	阝 丷 一 八 皿	ài
隙	阝 小	阝 小 日 小	xì
障	阝 十	阝 立 日 十	zhàng
隧	阝 辶	阝 丷 豕 辶	suì
隩	阝 大	阝 丿 冂 米 大	ào yù
隰	阝 灬	阝 日 幺 幺 灬	xí
隳	阝 ⺗	阝 𠂇 工 月 人 ⺗	huī duò
隶	乛 ㄟ	乛 一 一 丨 冫 丿 ㄟ	lì dài
隹	亻 龶	亻 亠 龶	zhuī cuī wéi
隺	丶 龶	丶 乛 丿 丨 亠 龶	hè
隼	亻 十	亻 亠 龶 十	sǔn
隽	亻 乃	亻 亠 龶 乃	jùn juàn
难	又 龶	又 亻 亠 龶	nán nàn
雀	少 龶	少 丨 亠 龶	què qiāo qiǎo
雁	厂 龶	厂 亻 亻 亠 龶	yàn
雄	𠂇 龶	𠂇 厶 亻 亠 龶	xióng
雅	牙 龶	牙 亻 亠 龶	yǎ
集	亻 木	亻 亠 龶 木	jí
雇	户 龶	户 亻 亠 龶	gù
雉	矢 龶	矢 亻 亠 龶	zhì
雊	勹 龶	勹 口 亻 亠 龶	gòu
雌	止 龶	止 匕 亻 亠 龶	cí
